time,u100,v100,u10n,u10,v10n,v10,fg10,i10fg
2020-01-11 16:00,2.08,9.94,1.06,1.07,5.68,5.72,12.18,12.4
2020-01-11 17:00,2,8.28,0.97,0.97,4.75,4.76,12.47,11.83
2020-01-11 18:00,3.06,9.86,1.66,1.67,5.77,5.8,11.83,10.63
2020-01-11 19:00,3.22,10.21,1.73,1.75,5.93,5.98,11.88,10.12
2020-01-11 20:00,2.79,10.38,1.51,1.52,6.03,6.08,13.79,14.17
2020-01-11 21:00,2.74,10.81,1.38,1.4,6.2,6.27,14.26,13.99
2020-01-11 22:00,3.39,10.84,1.71,1.73,6.27,6.36,14.34,14.48
2020-01-11 23:00,3.57,10.34,1.97,2,5.88,5.96,14.87,14.89
2020-01-12 00:00,3.06,10.38,1.54,1.56,5.92,6,14.95,14.92
2020-01-12 01:00,2.76,10.47,1.38,1.39,5.97,6.05,15.18,15.24
2020-01-12 02:00,2.29,11.11,1.18,1.19,6.3,6.37,15.52,15.62
2020-01-12 03:00,1.62,11.58,0.73,0.74,6.61,6.68,16.16,16.31
2020-01-12 04:00,1.66,12.04,0.77,0.78,6.93,7,16.56,16.52
2020-01-12 05:00,1.46,12.1,0.66,0.67,6.93,7,16.59,16.46
2020-01-12 06:00,1.82,13.75,0.76,0.77,8.03,8.09,16.86,16.97
2020-01-12 07:00,4.48,14.32,2.41,2.42,8.5,8.54,18.73,18.74
2020-01-12 08:00,5.55,13.38,3.13,3.15,7.98,8.02,18.77,19.5
2020-01-12 09:00,6.77,12.94,3.98,4,7.68,7.72,19.58,20.16
2020-01-12 10:00,7.67,8.83,4.32,4.38,4.97,5.05,24.18,19.92
2020-01-12 11:00,8.56,5.8,4.68,4.77,3.25,3.32,19.92,12.08
2020-01-12 12:00,7.19,4.14,3.39,3.55,2.1,2.2,12.08,10.02
2020-01-12 13:00,7.98,2.69,3.94,4.08,1.42,1.47,10.12,9.27
2020-01-12 14:00,8.39,-0.06,4.5,4.58,0.03,0.02,9.98,10.02
2020-01-12 15:00,7.38,-1.26,4.25,4.28,-0.77,-0.78,10.98,11.32
2020-01-12 16:00,7.39,-1.11,4.86,4.83,-0.8,-0.79,12.37,12.01
2020-01-12 17:00,6.8,-0.44,4.67,4.61,-0.3,-0.29,12.01,11.13
2020-01-12 18:00,6.15,-0.76,4.29,4.22,-0.53,-0.52,11.13,10.33
2020-01-12 19:00,5.4,-1.41,3.75,3.69,-1.03,-1.02,9.63,8.8
2020-01-12 20:00,4.53,-2.15,2.99,2.97,-1.5,-1.48,8.8,7.34
2020-01-12 21:00,3.27,-2.88,1.68,1.75,-1.55,-1.62,7.34,4.55
2020-01-12 22:00,1,-4.63,0.26,0.31,-1.21,-2,4.55,3.57
2020-01-12 23:00,0.33,-5.01,0.12,0.06,-1.26,-2.04,3.91,4.01
2020-01-13 00:00,-0.42,-5.31,-0.05,-0.12,-1.52,-2.08,4.6,4.74
2020-01-13 01:00,-1.21,-5.44,-0.41,-0.46,-1.81,-2.27,4.82,4.72
